97,1417428469,2,2,4,0
98,1417428469,2,2,5,29
99,1417428469,2,2,6,63
100,1417428469,2,2,7,0
101,1417428469,2,2,8,0
102,1417428469,2,2,9,0
103,1417428469,2,2,10,0
104,1417428469,2,2,11,59
105,1417428469,2,3,0,0
106,1417428469,2,3,1,900
107,1417428469,2,3,2,0
108,1417428469,2,3,3,0
109,1417428469,2,3,4,51
110,1417428469,2,3,5,303
111,1417428469,2,3,6,79
112,1417428469,2,3,7,69
113,1417428469,2,4,0,0
114,1417428469,2,4,1,31
115,1417428469,2,4,2,600
116,1417428469,2,4,3,0
117,1417428469,2,4,4,0
118,1417428469,2,4,5,26
119,1417428469,2,4,6,39
120,1417428469,2,4,7,0
121,1417428469,2,4,8,797
122,1417428469,2,5,0,0
123,1417428469,2,5,1,0
124,1417428469,2,5,2,0
125,1417428469,2,5,3,0
126,1417428469,2,5,4,806
127,1417428469,2,6,0,1203
128,1417428469,2,6,1,74
129,1417428469,2,6,2,810
130,1417428469,2,6,3,0
131,1417428469,2,6,4,0
132,1417428469,2,6,5,1208
133,1417428469,2,6,6,0
134,1417428469,2,6,7,64
135,1417428469,2,6,8,21
136,1417428469,2,6,9,292
137,1417428469,2,6,10,1198
138,1417428469,3,0,0,905
139,1417428469,3,0,1,600
140,1417428469,3,0,2,809
141,1417428469,3,0,3,0
142,1417428469,3,0,4,0
143,1417428469,3,0,5,0
144,1417428469,3,0,6,0
145,1417428469,3,0,7,0
146,1417428469,3,1,0,898
147,1417428469,3,1,1,156
148,1417428469,3,1,2,601
149,1417428469,3,1,3,0
150,1417428469,3,1,4,0
151,1417428469,3,1,5,0
152,1417428469,3,1,6,0
153,1417428469,3,1,7,0
154,1417428469,3,1,8,0
155,1417428469,3,1,9,0
156,1417428469,3,1,10,1199
157,1417428469,3,2,0,141
158,1417428469,3,2,1,25
159,1417428469,3,2,2,0
160,1417428469,3,2,3,0
161,1417428469,3,2,4,0
162,1417428469,3,2,5,0
163,1417428469,3,2,6,0
164,1417428469,3,2,7,59
165,1417428469,3,2,8,0
166,1417428469,3,2,9,606
167,1417428469,3,2,10,1197
168,1417428469,3,3,0,30
169,1417428469,3,3,1,150
170,1417428469,3,3,2,65
171,1417428469,3,3,3,810
172,1417428469,3,3,4,0
173,1417428469,3,3,5,809
174,1417428469,3,3,6,41
175,1417428469,3,4,0,1192
176,1417428469,3,4,1,20
177,1417428469,3,4,2,0
178,1417428469,3,4,3,0
179,1417428469,3,4,4,24
180,1417428469,3,4,5,0
181,1417428469,3,4,6,39
182,1417428469,3,4,7,0
183,1417428469,3,4,8,69
184,1417428469,3,4,9,0
185,1417428469,3,4,10,607
186,1417428469,3,5,0,0
187,1417428469,3,5,1,0
188,1417428469,3,5,2,1194
189,1417428469,3,5,3,58
190,1417428469,3,5,4,0
191,1417428469,3,5,5,0
192,1417428469,3,5,6,0
193,1417428469,4,0,0,35
194,1417428469,4,0,1,35
195,1417428469,4,0,2,0
196,1417428469,4,0,3,0
197,1417428469,4,0,4,141
198,1417428469,4,0,5,41
199,1417428469,4,0,6,0
200,1417428469,4,0,7,0
201,1417428469,4,0,8,140
202,1417428469,4,0,9,0
203,1417428469,4,1,0,1195
204,1417428469,4,1,1,0
205,1417428469,4,1,2,0
206,1417428469,4,1,3,310
207,1417428469,4,1,4,44
208,1417428469,4,1,5,903
209,1417428469,4,1,6,0
210,1417428469,4,1,7,155
211,1417428469,4,1,8,1195
212,1417428469,4,1,9,0
213,1417428469,4,1,10,151
214,1417428469,4,1,11,0
215,1417428469,4,2,0,0
216,1417428469,4,2,1,40
217,1417428469,4,2,2,0
218,1417428469,4,2,3,0
219,1417428469,4,2,4,0
220,1417428469,4,2,5,609
221,1417428469,4,2,6,0
222,1417428469,4,3,0,0
223,1417428469,4,3,1,796
224,1417428469,4,3,2,0
225,1417428469,4,3,3,70
226,1417428469,4,3,4,0
227,1417428469,4,3,5,0
228,1417428469,4,3,6,0
229,1417428469,4,3,7,0
230,1417428469,4,3,8,602
231,1417428469,4,3,9,1194
232,1417428469,4,3,10,0
233,1417428469,4,3,11,602
234,1417428469,4,4,0,798
235,1417428469,4,4,1,0
236,1417428469,4,4,2,71
237,1417428469,4,4,3,0
238,1417428469,4,4,4,303
239,1417428469,4,4,5,155
240,1417428469,4,4,6,905
241,1417428469,4,4,7,0
242,1417428469,4,4,8,0
243,1417428469,4,4,9,1199
244,1417428469,4,4,10,35
245,1417428469,4,5,0,0
246,1417428469,4,5,1,0
247,1417428469,4,5,2,0
248,1417428469,4,5,3,0
249,1417428469,4,5,4,0
250,1417428469,4,5,5,796
251,1417428469,4,5,6,799
252,1417428469,4,5,7,0
253,1417428469,4,6,0,59
254,1417428469,4,6,1,152
255,1417428469,4,6,2,0
256,1417428469,4,6,3,0
257,1417428469,4,6,4,0
258,1417428469,4,6,5,298
259,1417428469,4,6,6,0
260,1417428469,4,7,0,599
261,1417428469,4,7,1,1209
262,1417428469,4,7,2,0
263,1417428469,4,7,3,0
264,1417428469,4,7,4,40
265,1417428469,4,7,5,0
266,1417428469,4,7,6,893
267,1417428469,4,7,7,58
268,1417428469,4,7,8,906
269,1417428469,4,7,9,153
270,1417428469,4,7,10,0
271,1417428469,4,7,11,305
272,1417428469,4,7,12,0
273,1417428469,4,7,13,891
274,1417428469,4,8,0,0
275,1417428469,4,8,1,62
276,1417428469,4,8,2,153
277,1417428469,4,8,3,0
278,1417428469,4,8,4,0
279,1417428469,4,8,5,0
280,1417428469,4,8,6,45
281,1417428469,5,0,0,44
282,1417428469,5,0,1,0
283,1417428469,5,0,2,21
284,1417428469,5,0,3,0
285,1417428469,5,0,4,78
286,1417428469,5,0,5,43
287,1417428469,5,0,6,0
288,1417428469,5,0,7,0
289,1417428469,5,0,8,0
290,1417428469,5,0,9,0
291,1417428469,5,1,0,50
292,1417428469,5,1,1,70
293,1417428469,5,1,2,0
294,1417428469,5,1,3,610
295,1417428469,5,1,4,0
296,1417428469,5,1,5,602
297,1417428469,5,1,6,605
298,1417428469,5,1,7,26
299,1417428469,5,1,8,0
300,1417428469,5,1,9,0
301,1417428469,5,1,10,19
302,1417428469,5,2,0,0
303,1417428469,5,2,1,0
304,1417428469,5,2,2,904
305,1417428469,5,2,3,0
306,1417428469,5,2,4,793
307,1417428469,5,2,5,48
308,1417428469,5,2,6,0
309,1417428469,5,2,7,158
310,1417428469,5,2,8,30
311,1417428469,5,2,9,598
312,1417428469,6,0,0,595
313,1417428469,6,0,1,899
314,1417428469,6,0,2,805
315,1417428469,6,0,3,0
316,1417428469,6,0,4,1202
317,1417428469,6,0,5,1193
318,1417428469,6,0,6,0
319,1417428469,6,1,0,151
320,1417428469,6,1,1,0
321,1417428469,6,1,2,0
322,1417428469,6,1,3,797
323,1417428469,6,1,4,302
324,1417428469,6,1,5,0
325,1417428469,6,1,6,31
326,1417428469,6,1,7,0
327,1417428469,6,2,0,0
328,1417428469,6,2,1,0
329,1417428469,6,2,2,0
330,1417428469,6,2,3,298
331,1417428469,6,2,4,0
332,1417428469,6,2,5,896
333,1417428469,6,2,6,0
334,1417428469,6,2,7,291
335,1417428469,6,2,8,791
336,1417428469,6,2,9,0
337,1417428469,6,2,10,0
338,1417428469,6,2,11,0
339,1417428469,6,2,12,306
340,1417428469,6,2,13,0
341,1417428469,6,2,14,1197
342,1417428469,6,3,0,79
343,1417428469,6,3,1,0
344,1417428469,6,3,2,908
345,1417428469,6,3,3,0
346,1417428469,6,3,4,0
347,1417428469,6,3,5,0
348,1417428469,6,3,6,0
349,1417428469,6,3,7,0
350,1417428469,6,4,0,152
351,1417428469,6,4,1,0
352,1417428469,6,4,2,0
353,1417428469,6,4,3,1204
354,1417428469,6,4,4,598
355,1417428469,6,4,5,0
356,1417428469,6,5,0,596
357,1417428469,6,5,1,32
358,1417428469,6,5,2,0
359,1417428469,6,5,3,32
360,1417428469,6,5,4,296
361,1417428469,6,5,5,602
362,1417428469,6,5,6,290
363,1417428469,6,5,7,34
364,1417428469,6,5,8,0
365,1417428469,6,5,9,157
366,1417428469,6,5,10,0
367,1417428469,7,0,0,304
368,1417428469,7,0,1,77
369,1417428469,7,0,2,0
370,1417428469,7,0,3,47
371,1417428469,7,0,4,0
372,1417428469,7,1,0,0
373,1417428469,7,1,1,0
374,1417428469,7,1,2,31
375,1417428469,7,1,3,0
376,1417428469,7,1,4,0
377,1417428469,7,1,5,0
378,1417428469,7,1,6,41
379,1417428469,7,1,7,141
380,1417428469,7,1,8,808
381,1417428469,7,1,9,590
382,1417428469,7,1,10,0
383,1417428469,7,2,0,0
384,1417428469,7,2,1,604
385,1417428469,7,2,2,608
386,1417428469,7,2,3,902
387,1417428469,7,2,4,0
388,1417428469,7,2,5,0
389,1417428469,7,3,0,809
390,1417428469,7,3,1,0
391,1417428469,7,3,2,0
392,1417428469,7,3,3,0
393,1417428469,7,3,4,46
394,1417428469,7,3,5,0
395,1417428469,7,3,6,33
396,1417428469,7,3,7,1190
397,1417428469,7,4,0,72
398,1417428469,7,4,1,0
399,1417428469,7,4,2,151
400,1417428469,7,4,3,0
401,1417428469,7,4,4,809
402,1417428469,7,5,0,807
403,1417428469,7,5,1,0
404,1417428469,7,5,2,68
405,1417428469,7,5,3,76
406,1417428469,7,5,4,0
407,1417428469,7,5,5,0
408,1417428469,7,5,6,1198
409,1417428469,7,5,7,0
410,1417428469,7,6,0,298
411,1417428469,7,6,1,160
412,1417428469,7,6,2,810
413,1417428469,7,6,3,0
414,1417428469,7,6,4,0
415,1417428469,7,6,5,0
416,1417428469,7,6,6,27
417,1417428469,8,0,0,602
418,1417428469,8,0,1,807
419,1417428469,8,0,2,0
420,1417428469,8,0,3,0
421,1417428469,8,0,4,0
422,1417428469,8,0,5,0
423,1417428469,8,0,6,606
424,1417428469,8,0,7,24
425,1417428469,8,0,8,804
426,1417428469,8,0,9,0
427,1417428469,8,1,0,0
428,1417428469,8,1,1,58
429,1417428469,8,1,2,0
430,1417428469,8,1,3,23
431,1417428469,8,1,4,0
432,1417428469,8,1,5,0
433,1417428469,8,1,6,0
434,1417428469,8,1,7,1208
435,1417428469,8,2,0,792
436,1417428469,8,2,1,0
437,1417428469,8,2,2,890
438,1417428469,8,2,3,300
439,1417428469,8,2,4,153
440,1417428469,8,2,5,0
441,1417428469,8,2,6,0
442,1417428469,8,2,7,0
443,1417428469,8,2,8,79
444,1417428469,8,2,9,0
445,1417428469,8,3,0,801
446,1417428469,8,3,1,55
447,1417428469,8,3,2,0
448,1417428469,8,3,3,0
449,1417428469,8,3,4,301
450,1417428469,8,3,5,0
451,1417428469,8,3,6,0
452,1417428469,8,3,7,0
453,1417428469,8,3,8,795
454,1417428469,9,0,0,306
455,1417428469,9,0,1,0
456,1417428469,9,0,2,0
457,1417428469,9,0,3,0
458,1417428469,9,0,4,0
459,1417428469,9,0,5,44
460,1417428469,9,0,6,0
461,1417428469,9,0,7,0
462,1417428469,9,1,0,598
463,1417428469,9,1,1,896
464,1417428469,9,1,2,33
465,1417428469,9,1,3,0
466,1417428469,9,1,4,1198
467,1417428469,9,1,5,0
468,1417428469,9,1,6,141
469,1417428469,9,1,7,15
470,1417428469,9,1,8,0
471,1417428469,9,1,9,0
472,1417428470,0,0,0,26
473,1417428470,0,0,1,0
474,1417428470,0,0,2,146
475,1417428470,0,0,3,0
476,1417428470,0,0,4,57
477,1417428470,0,0,5,595
478,1417428470,0,0,6,297
479,1417428470,0,0,7,54
480,1417428470,0,1,0,58
481,1417428470,0,1,1,56
482,1417428470,0,1,2,144
483,1417428470,0,1,3,304
484,1417428470,0,1,4,0
485,1417428470,0,1,5,1200
486,1417428470,0,1,6,0
487,1417428470,0,1,7,598
488,1417428470,0,1,8,0
489,1417428470,0,1,9,0
490,1417428470,0,1,10,27
491,1417428470,0,1,11,25
492,1417428470,0,1,12,19
493,1417428470,0,2,0,1198
494,1417428470,0,2,1,63
495,1417428470,0,2,2,76
496,1417428470,0,2,3,69
497,1417428470,0,2,4,158
498,1417428470,0,2,5,897
499,1417428470,0,2,6,1205
500,1417428470,0,2,7,893
501,1417428470,0,2,8,0
502,1417428470,0,2,9,26
503,1417428470,0,3,0,804
504,1417428470,0,3,1,0
505,1417428470,0,3,2,55
506,1417428470,0,3,3,140
507,1417428470,0,3,4,34
508,1417428470,0,3,5,0
509,1417428470,0,3,6,0
510,1417428470,0,3,7,0
511,1417428470,0,3,8,307
512,1417428470,0,3,9,1198
513,1417428470,0,3,10,601
514,1417428470,1,0,0,294
515,1417428470,1,0,1,0
516,1417428470,1,0,2,894
517,1417428470,1,0,3,0
518,1417428470,1,0,4,0
519,1417428470,1,0,5,0
520,1417428470,1,0,6,0
521,1417428470,1,0,7,32
522,1417428470,1,0,8,604
523,1417428470,1,0,9,157
524,1417428470,1,0,10,71
525,1417428470,1,0,11,27
526,1417428470,1,1,0,0
527,1417428470,1,1,1,78
528,1417428470,1,1,2,29
529,1417428470,1,1,3,61
530,1417428470,1,1,4,0
531,1417428470,1,1,5,31
532,1417428470,1,1,6,602
533,1417428470,1,1,7,791
534,1417428470,1,2,0,0
535,1417428470,1,2,1,0
536,1417428470,1,2,2,0
537,1417428470,1,2,3,603
538,1417428470,1,2,4,0
539,1417428470,1,2,5,0
540,1417428470,1,3,0,806
541,1417428470,1,3,1,61
542,1417428470,1,3,2,799
543,1417428470,1,3,3,21
544,1417428470,1,3,4,1201
545,1417428470,1,3,5,0
546,1417428470,1,3,6,797
547,1417428470,1,3,7,0
548,1417428470,2,0,0,148
549,1417428470,2,0,1,32
550,1417428470,2,0,2,590
551,1417428470,2,0,3,1206
552,1417428470,2,0,4,41
553,1417428470,2,0,5,0
554,1417428470,2,0,6,0
555,1417428470,2,1,0,0
556,1417428470,2,1,1,894
557,1417428470,2,1,2,30
558,1417428470,2,1,3,0
559,1417428470,2,1,4,297
560,1417428470,2,1,5,0
561,1417428470,2,1,6,309
562,1417428470,2,1,7,65
563,1417428470,2,1,8,0
564,1417428470,2,1,9,156
565,1417428470,2,2,0,1203
566,1417428470,2,2,1,0
567,1417428470,2,2,2,140
568,1417428470,2,2,3,307
569,1417428470,2,2,4,0
570,1417428470,2,2,5,16
571,1417428470,2,2,6,77
572,1417428470,2,2,7,0
573,1417428470,2,2,8,140
574,1417428470,2,2,9,1197
575,1417428470,2,2,10,0
576,1417428470,2,2,11,56
577,1417428470,2,3,0,0
578,1417428470,2,3,1,906
579,1417428470,2,3,2,79
580,1417428470,2,3,3,145
581,1417428470,2,3,4,56
582,1417428470,2,3,5,290
583,1417428470,2,3,6,67
584,1417428470,2,3,7,66
585,1417428470,2,4,0,0
586,1417428470,2,4,1,34
587,1417428470,2,4,2,597
588,1417428470,2,4,3,74
589,1417428470,2,4,4,17
590,1417428470,2,4,5,27
591,1417428470,2,4,6,25
592,1417428470,2,4,7,0
593,1417428470,2,4,8,808
594,1417428470,2,5,0,1205
595,1417428470,2,5,1,31
596,1417428470,2,5,2,148
597,1417428470,2,5,3,893
598,1417428470,2,5,4,799
599,1417428470,2,6,0,1193
600,1417428470,2,6,1,76
601,1417428470,2,6,2,806
602,1417428470,2,6,3,891
603,1417428470,2,6,4,31
604,1417428470,2,6,5,1194
605,1417428470,2,6,6,0
606,1417428470,2,6,7,71
607,1417428470,2,6,8,19
608,1417428470,2,6,9,295
609,1417428470,2,6,10,1210
610,1417428470,3,0,0,903
611,1417428470,3,0,1,603
612,1417428470,3,0,2,791
613,1417428470,3,0,3,160
614,1417428470,3,0,4,0
615,1417428470,3,0,5,808
616,1417428470,3,0,6,0
617,1417428470,3,0,7,44
618,1417428470,3,1,0,893
619,1417428470,3,1,1,155
620,1417428470,3,1,2,593
621,1417428470,3,1,3,0
622,1417428470,3,1,4,794
623,1417428470,3,1,5,0
624,1417428470,3,1,6,0
625,1417428470,3,1,7,49
626,1417428470,3,1,8,0
627,1417428470,3,1,9,904
628,1417428470,3,1,10,1200
629,1417428470,3,2,0,145
630,1417428470,3,2,1,21
631,1417428470,3,2,2,0
632,1417428470,3,2,3,0
633,1417428470,3,2,4,70
634,1417428470,3,2,5,18
635,1417428470,3,2,6,0
636,1417428470,3,2,7,60
637,1417428470,3,2,8,0
638,1417428470,3,2,9,599
639,1417428470,3,2,10,1209
640,1417428470,3,3,0,29
641,1417428470,3,3,1,151
642,1417428470,3,3,2,69
643,1417428470,3,3,3,796
644,1417428470,3,3,4,0
645,1417428470,3,3,5,791
646,1417428470,3,3,6,54
647,1417428470,3,4,0,1208
648,1417428470,3,4,1,32
649,1417428470,3,4,2,59
650,1417428470,3,4,3,602
651,1417428470,3,4,4,23
652,1417428470,3,4,5,33
653,1417428470,3,4,6,37
654,1417428470,3,4,7,33
655,1417428470,3,4,8,72
656,1417428470,3,4,9,62
657,1417428470,3,4,10,604
658,1417428470,3,5,0,0
659,1417428470,3,5,1,20
660,1417428470,3,5,2,1193
661,1417428470,3,5,3,53
662,1417428470,3,5,4,0
663,1417428470,3,5,5,0
664,1417428470,3,5,6,0
665,1417428470,4,0,0,30
666,1417428470,4,0,1,32
667,1417428470,4,0,2,148
668,1417428470,4,0,3,0
669,1417428470,4,0,4,150
670,1417428470,4,0,5,54
671,1417428470,4,0,6,48
672,1417428470,4,0,7,0
673,1417428470,4,0,8,157
674,1417428470,4,0,9,0
675,1417428470,4,1,0,1192
676,1417428470,4,1,1,150
677,1417428470,4,1,2,0
678,1417428470,4,1,3,290
679,1417428470,4,1,4,40
680,1417428470,4,1,5,906
681,1417428470,4,1,6,795
682,1417428470,4,1,7,159
683,1417428470,4,1,8,1210
684,1417428470,4,1,9,0
685,1417428470,4,1,10,152
686,1417428470,4,1,11,0
687,1417428470,4,2,0,899
688,1417428470,4,2,1,59
689,1417428470,4,2,2,0
690,1417428470,4,2,3,0
691,1417428470,4,2,4,50
692,1417428470,4,2,5,600
693,1417428470,4,2,6,0
694,1417428470,4,3,0,807
695,1417428470,4,3,1,793
696,1417428470,4,3,2,0
697,1417428470,4,3,3,68
698,1417428470,4,3,4,0
699,1417428470,4,3,5,44
700,1417428470,4,3,6,0
701,1417428470,4,3,7,1196
702,1417428470,4,3,8,606
703,1417428470,4,3,9,1194
704,1417428470,4,3,10,898
705,1417428470,4,3,11,598
706,1417428470,4,4,0,797
707,1417428470,4,4,1,0
708,1417428470,4,4,2,76
709,1417428470,4,4,3,27
710,1417428470,4,4,4,301
711,1417428470,4,4,5,146
712,1417428470,4,4,6,903
713,1417428470,4,4,7,24
714,1417428470,4,4,8,890
715,1417428470,4,4,9,1190
716,1417428470,4,4,10,26
717,1417428470,4,5,0,0
718,1417428470,4,5,1,0
719,1417428470,4,5,2,0
720,1417428470,4,5,3,0
721,1417428470,4,5,4,0
722,1417428470,4,5,5,802
723,1417428470,4,5,6,799
724,1417428470,4,5,7,1206
725,1417428470,4,6,0,59
726,1417428470,4,6,1,152
727,1417428470,4,6,2,0
728,1417428470,4,6,3,147
729,1417428470,4,6,4,802
730,1417428470,4,6,5,305
731,1417428470,4,6,6,0
732,1417428470,4,7,0,606
733,1417428470,4,7,1,1206
734,1417428470,4,7,2,76
735,1417428470,4,7,3,906
736,1417428470,4,7,4,45
737,1417428470,4,7,5,0
738,1417428470,4,7,6,896
739,1417428470,4,7,7,59
740,1417428470,4,7,8,898
741,1417428470,4,7,9,145
742,1417428470,4,7,10,0
743,1417428470,4,7,11,291
744,1417428470,4,7,12,0
745,1417428470,4,7,13,899
746,1417428470,4,8,0,0
747,1417428470,4,8,1,70
748,1417428470,4,8,2,160
749,1417428470,4,8,3,159
750,1417428470,4,8,4,0
751,1417428470,4,8,5,0
752,1417428470,4,8,6,35
753,1417428470,5,0,0,26
754,1417428470,5,0,1,39
755,1417428470,5,0,2,18
756,1417428470,5,0,3,1195
757,1417428470,5,0,4,79
758,1417428470,5,0,5,50
759,1417428470,5,0,6,70
760,1417428470,5,0,7,34
761,1417428470,5,0,8,0
762,1417428470,5,0,9,68
763,1417428470,5,1,0,45
764,1417428470,5,1,1,66
765,1417428470,5,1,2,802
766,1417428470,5,1,3,595
767,1417428470,5,1,4,890
768,1417428470,5,1,5,606
769,1417428470,5,1,6,603
770,1417428470,5,1,7,30
771,1417428470,5,1,8,0
772,1417428470,5,1,9,1194
773,1417428470,5,1,10,32
774,1417428470,5,2,0,0
775,1417428470,5,2,1,77
776,1417428470,5,2,2,903
777,1417428470,5,2,3,0
778,1417428470,5,2,4,793
779,1417428470,5,2,5,51
780,1417428470,5,2,6,0
781,1417428470,5,2,7,154
782,1417428470,5,2,8,26
783,1417428470,5,2,9,591
784,1417428470,6,0,0,596
785,1417428470,6,0,1,904
786,1417428470,6,0,2,800
787,1417428470,6,0,3,792
788,1417428470,6,0,4,1210
789,1417428470,6,0,5,1195
790,1417428470,6,0,6,0
791,1417428470,6,1,0,144
792,1417428470,6,1,1,18
793,1417428470,6,1,2,0
794,1417428470,6,1,3,804
795,1417428470,6,1,4,310
796,1417428470,6,1,5,0
797,1417428470,6,1,6,32
798,1417428470,6,1,7,0
799,1417428470,6,2,0,1206
800,1417428470,6,2,1,16
801,1417428470,6,2,2,0
802,1417428470,6,2,3,300
803,1417428470,6,2,4,42
804,1417428470,6,2,5,896
805,1417428470,6,2,6,597
806,1417428470,6,2,7,295
807,1417428470,6,2,8,805
808,1417428470,6,2,9,804
809,1417428470,6,2,10,61
810,1417428470,6,2,11,1198
811,1417428470,6,2,12,305
812,1417428470,6,2,13,903
813,1417428470,6,2,14,1191
814,1417428470,6,3,0,66
815,1417428470,6,3,1,34
816,1417428470,6,3,2,904
817,1417428470,6,3,3,0
818,1417428470,6,3,4,0
819,1417428470,6,3,5,0
820,1417428470,6,3,6,38
821,1417428470,6,3,7,56
822,1417428470,6,4,0,156
823,1417428470,6,4,1,0
824,1417428470,6,4,2,0
825,1417428470,6,4,3,1195
826,1417428470,6,4,4,591
827,1417428470,6,4,5,50
828,1417428470,6,5,0,594
829,1417428470,6,5,1,31
830,1417428470,6,5,2,0
831,1417428470,6,5,3,32
832,1417428470,6,5,4,290
833,1417428470,6,5,5,598
834,1417428470,6,5,6,294
835,1417428470,6,5,7,37
836,1417428470,6,5,8,298
837,1417428470,6,5,9,147
838,1417428470,6,5,10,0
839,1417428470,7,0,0,301
840,1417428470,7,0,1,70
841,1417428470,7,0,2,796
842,1417428470,7,0,3,59
843,1417428470,7,0,4,76
844,1417428470,7,1,0,608
845,1417428470,7,1,1,1209
846,1417428470,7,1,2,26
847,1417428470,7,1,3,909
848,1417428470,7,1,4,0
849,1417428470,7,1,5,0
850,1417428470,7,1,6,47
851,1417428470,7,1,7,157
852,1417428470,7,1,8,804
853,1417428470,7,1,9,604
854,1417428470,7,1,10,0
855,1417428470,7,2,0,297
856,1417428470,7,2,1,594
857,1417428470,7,2,2,591
858,1417428470,7,2,3,905
859,1417428470,7,2,4,0
860,1417428470,7,2,5,28
861,1417428470,7,3,0,804
862,1417428470,7,3,1,0
863,1417428470,7,3,2,907
864,1417428470,7,3,3,909
865,1417428470,7,3,4,56
866,1417428470,7,3,5,0
867,1417428470,7,3,6,15
868,1417428470,7,3,7,1193
869,1417428470,7,4,0,79
870,1417428470,7,4,1,0
871,1417428470,7,4,2,140
872,1417428470,7,4,3,0
873,1417428470,7,4,4,799
874,1417428470,7,5,0,790
875,1417428470,7,5,1,1200
876,1417428470,7,5,2,61
877,1417428470,7,5,3,78
878,1417428470,7,5,4,590
879,1417428470,7,5,5,30
880,1417428470,7,5,6,1194
881,1417428470,7,5,7,75
882,1417428470,7,6,0,293
883,1417428470,7,6,1,140
884,1417428470,7,6,2,804
885,1417428470,7,6,3,0
886,1417428470,7,6,4,26
887,1417428470,7,6,5,0
888,1417428470,7,6,6,28
889,1417428470,8,0,0,598
890,1417428470,8,0,1,794
891,1417428470,8,0,2,0
892,1417428470,8,0,3,0
893,1417428470,8,0,4,1198
894,1417428470,8,0,5,0
895,1417428470,8,0,6,594
896,1417428470,8,0,7,17
897,1417428470,8,0,8,799
898,1417428470,8,0,9,1205
899,1417428470,8,1,0,0
900,1417428470,8,1,1,53
901,1417428470,8,1,2,0
902,1417428470,8,1,3,19
903,1417428470,8,1,4,0
904,1417428470,8,1,5,0
905,1417428470,8,1,6,154
906,1417428470,8,1,7,1197
907,1417428470,8,2,0,804
908,1417428470,8,2,1,64
909,1417428470,8,2,2,897
910,1417428470,8,2,3,300
911,1417428470,8,2,4,152
912,1417428470,8,2,5,28
913,1417428470,8,2,6,0
914,1417428470,8,2,7,0
915,1417428470,8,2,8,62
916,1417428470,8,2,9,18
917,1417428470,8,3,0,792
918,1417428470,8,3,1,45
919,1417428470,8,3,2,0
920,1417428470,8,3,3,144
921,1417428470,8,3,4,304
922,1417428470,8,3,5,0
923,1417428470,8,3,6,0
924,1417428470,8,3,7,0
925,1417428470,8,3,8,803
926,1417428470,9,0,0,302
927,1417428470,9,0,1,0
928,1417428470,9,0,2,0
